watchlist_id,user_id,item_type,item_target_id,notes,created_at
2656,695,product,49,分析49促销活动,2025-10-26 23:32:01
2657,329,competitor,Gucci平台,跟踪Gucci平台竞争动态,2025-10-27 10:42:49
2658,920,keyword,pet food,pet food关键词市场热度,2025-10-27 17:31:14
2659,609,brand,LV,分析LV品牌策略,2025-10-28 13:33:39
2660,222,product,878,分析878促销活动,2025-10-28 14:31:58
2661,997,shop,65,跟踪65店铺评级,2025-10-28 17:54:54
2662,133,keyword,jewelry,跟踪jewelry搜索趋势,2025-10-28 22:04:03
2663,739,product,90,监测90价格趋势,2025-11-01 03:06:10
2664,494,shop,266,分析266运营策略,2025-11-01 12:32:19
2665,278,keyword,home appliance,home appliance关键词市场热度,2025-11-01 15:59:10
2666,302,category,家居生活,跟踪家居生活品类趋势,2025-11-02 07:38:55
2667,539,competitor,Sony公司,竞争对手Sony公司监控,2025-11-02 22:08:32
2668,782,category,家居生活,跟踪家居生活品类趋势,2025-11-02 23:33:09
2669,655,product,870,分析870促销活动,2025-11-02 23:49:29
2670,797,keyword,makeup,跟踪makeup搜索趋势,2025-11-03 02:54:40
2671,187,category,图书文具,图书文具品类市场分析,2025-11-03 10:30:13
2672,611,competitor,Sony公司,分析Sony公司市场策略,2025-11-03 11:55:31
2673,184,product,48,监测48价格趋势,2025-11-03 19:14:12
2674,846,brand,Uniqlo,跟踪Uniqlo品牌动态,2025-11-03 22:38:23
2675,389,brand,Gucci,Gucci品牌市场监控,2025-11-04 01:03:14
2676,193,brand,Maybelline,Maybelline品牌市场监控,2025-11-04 09:24:59
2677,284,category,玩具游戏,跟踪玩具游戏品类趋势,2025-11-04 12:06:38
2678,560,brand,Nike,分析Nike品牌策略,2025-11-04 17:13:03
2679,145,competitor,Wardah店铺,竞争对手Wardah店铺监控,2025-11-04 22:38:19
2680,407,competitor,Uniqlo公司,监测Uniqlo公司产品线,2025-11-05 03:28:38
2681,329,category,母婴用品,跟踪母婴用品品类趋势,2025-11-05 05:36:46
2682,782,brand,Xiaomi,Xiaomi品牌市场监控,2025-11-05 07:37:55
2683,74,keyword,skincare,分析skincare竞争情况,2025-11-05 09:29:00
2684,652,shop,432,分析432运营策略,2025-11-05 09:42:26
2685,287,competitor,Chanel品牌,竞争对手Chanel品牌监控,2025-11-05 15:42:44
2686,497,competitor,Honda平台,监测Honda平台产品线,2025-11-05 17:01:09
2687,959,brand,Dior,分析Dior品牌策略,2025-11-05 19:13:45
2688,266,shop,35,跟踪35店铺评级,2025-11-05 19:18:33
2689,387,country,老挝,跟踪老挝电商动态,2025-11-05 19:58:27
2690,509,shop,456,跟踪456店铺评级,2025-11-05 21:19:01
2691,809,brand,Gucci,分析Gucci品牌策略,2025-11-06 00:21:13
2692,690,brand,Xiaomi,跟踪Xiaomi品牌动态,2025-11-06 01:22:42
2693,266,country,缅甸,监测缅甸政策变化,2025-11-06 03:17:13
2694,797,country,柬埔寨,分析柬埔寨消费趋势,2025-11-06 04:22:11
2695,347,country,越南,监测越南政策变化,2025-11-07 00:15:51
2696,673,keyword,fashion,监测fashion话题热度,2025-11-07 09:36:15
2697,554,category,玩具游戏,分析玩具游戏市场规模,2025-11-07 10:02:24
2698,94,category,美妆护肤,美妆护肤品类市场分析,2025-11-07 10:45:27
2699,647,competitor,Samsung店铺,跟踪Samsung店铺竞争动态,2025-11-07 14:24:58
2700,499,shop,291,跟踪291店铺评级,2025-11-07 16:51:06
2701,729,keyword,pet food,监测pet food话题热度,2025-11-07 19:06:02
2702,349,product,428,分析428促销活动,2025-11-07 19:33:06
2703,360,category,美妆护肤,美妆护肤品类市场分析,2025-11-07 23:38:23
2704,203,competitor,Uniqlo店铺,竞争对手Uniqlo店铺监控,2025-11-08 00:29:04
2705,662,competitor,Adidas品牌,跟踪Adidas品牌竞争动态,2025-11-08 01:54:40
2706,338,category,母婴用品,母婴用品品类市场分析,2025-11-08 03:51:21
2707,326,category,运动户外,分析运动户外市场规模,2025-11-08 05:38:46
2708,125,competitor,Xiaomi平台,分析Xiaomi平台市场策略,2025-11-08 09:17:55
2709,360,keyword,jewelry,跟踪jewelry搜索趋势,2025-11-08 11:54:56
2710,602,country,柬埔寨,柬埔寨市场监控,2025-11-08 20:16:58
2711,707,keyword,jewelry,监测jewelry话题热度,2025-11-08 20:18:27
2712,900,category,时尚服饰,时尚服饰品类市场分析,2025-11-09 03:15:34
2713,427,category,母婴用品,分析母婴用品市场规模,2025-11-09 04:17:50
2714,488,brand,L'Oreal,L'Oreal品牌市场监控,2025-11-09 07:57:35
2715,41,competitor,Shiseido店铺,竞争对手Shiseido店铺监控,2025-11-09 10:34:53
2716,269,competitor,Nike品牌,监测Nike品牌产品线,2025-11-09 19:57:09
2717,8,country,泰国,监测泰国政策变化,2025-11-09 20:39:53
2718,184,product,297,分析297促销活动,2025-11-10 07:34:55
2719,866,brand,L'Oreal,分析L'Oreal品牌策略,2025-11-10 08:47:34
2720,202,product,941,跟踪941销售情况,2025-11-10 12:28:28
2721,686,keyword,sunscreen,分析sunscreen竞争情况,2025-11-10 18:49:19
2722,310,category,时尚服饰,监测时尚服饰竞争格局,2025-11-11 00:56:11
2723,263,keyword,watch,监测watch话题热度,2025-11-11 04:01:26
2724,330,category,汽车配件,跟踪汽车配件品类趋势,2025-11-11 04:49:04
2725,614,competitor,LV平台,分析LV平台市场策略,2025-11-11 05:20:50
2726,842,shop,198,监测198店铺动态,2025-11-11 09:15:14
2727,798,brand,Chanel,观察Chanel品牌影响力,2025-11-11 18:14:12
2728,929,keyword,skincare,监测skincare话题热度,2025-11-11 22:01:54
2729,711,category,图书文具,图书文具品类市场分析,2025-11-12 07:06:16
2730,215,country,新加坡,监测新加坡政策变化,2025-11-12 08:32:57
2731,290,competitor,Shiseido平台,分析Shiseido平台市场策略,2025-11-12 23:18:15
2732,293,country,印尼,监测印尼政策变化,2025-11-13 16:22:00
2733,508,keyword,laptop,监测laptop话题热度,2025-11-13 17:05:09
2734,998,country,马来西亚,跟踪马来西亚电商动态,2025-11-13 19:12:25
2735,707,product,209,监测209价格趋势,2025-11-13 20:08:51
2736,136,competitor,Mistine品牌,分析Mistine品牌市场策略,2025-11-14 01:55:16
2737,572,product,832,跟踪832销售情况,2025-11-14 02:06:56
2738,530,product,703,跟踪703销售情况,2025-11-14 07:03:21
2739,592,category,玩具游戏,跟踪玩具游戏品类趋势,2025-11-14 13:18:40
2740,7,country,越南,跟踪越南电商动态,2025-11-14 20:27:40
2741,187,country,马来西亚,监测马来西亚政策变化,2025-11-16 00:22:29
2742,453,brand,Sony,Sony品牌市场监控,2025-11-16 00:28:27
2743,322,shop,22,22官方店表现,2025-11-16 00:33:43
2744,918,competitor,Prada品牌,分析Prada品牌市场策略,2025-11-16 03:10:39
2745,916,shop,145,145官方店表现,2025-11-16 06:44:49
2746,542,category,玩具游戏,跟踪玩具游戏品类趋势,2025-11-16 08:19:58
2747,299,country,泰国,跟踪泰国电商动态,2025-11-17 11:33:46
2748,242,brand,Uniqlo,观察Uniqlo品牌影响力,2025-11-17 12:14:00
2749,590,brand,Toyota,Toyota品牌市场监控,2025-11-17 16:41:52
2750,494,brand,Chanel,跟踪Chanel品牌动态,2025-11-17 17:36:48
2751,245,country,菲律宾,分析菲律宾消费趋势,2025-11-17 22:04:09
2752,389,brand,Apple,跟踪Apple品牌动态,2025-11-18 01:31:59
2753,913,product,715,分析715促销活动,2025-11-18 09:59:53
2754,201,country,缅甸,监测缅甸政策变化,2025-11-18 18:17:01
2755,599,keyword,sustainable,sustainable关键词市场热度,2025-11-18 23:33:18
2756,715,product,754,监测754价格趋势,2025-11-19 01:21:04
2757,125,country,文莱,分析文莱消费趋势,2025-11-19 15:35:36
2758,501,shop,404,跟踪404店铺评级,2025-11-19 22:55:43
2759,110,category,美妆护肤,跟踪美妆护肤品类趋势,2025-11-20 09:18:17
2760,289,product,100,跟踪100销售情况,2025-11-20 15:23:12
2761,449,competitor,Nike公司,分析Nike公司市场策略,2025-11-20 19:07:13
2762,844,keyword,makeup,跟踪makeup搜索趋势,2025-11-20 21:13:14
2763,73,category,食品饮料,食品饮料品类市场分析,2025-11-21 09:28:50
2764,881,category,汽车配件,监测汽车配件竞争格局,2025-11-21 10:32:54
2765,489,category,美妆护肤,分析美妆护肤市场规模,2025-11-21 12:03:52
2766,239,brand,Toyota,跟踪Toyota品牌动态,2025-11-21 12:41:27
2767,917,category,电子产品,分析电子产品市场规模,2025-11-21 13:33:10
2768,957,competitor,Uniqlo品牌,监测Uniqlo品牌产品线,2025-11-22 05:45:15
2769,999,category,时尚服饰,分析时尚服饰市场规模,2025-11-22 07:24:06
2770,275,product,613,监测613价格趋势,2025-11-22 13:34:36
2771,846,product,243,分析243促销活动,2025-11-22 19:03:17
2772,590,shop,199,监测199店铺动态,2025-11-22 22:26:50
2773,593,keyword,smartphone,监测smartphone话题热度,2025-11-23 09:53:37
2774,429,shop,186,跟踪186店铺评级,2025-11-23 10:28:19
2775,801,product,102,观察102市场竞争,2025-11-23 18:27:38
2776,779,shop,402,402官方店表现,2025-11-24 04:07:37
2777,464,competitor,Uniqlo店铺,分析Uniqlo店铺市场策略,2025-11-24 06:04:58
2778,800,shop,426,分析426运营策略,2025-11-24 13:53:34
2779,566,keyword,home appliance,分析home appliance竞争情况,2025-11-25 00:50:14
2780,839,shop,189,189官方店表现,2025-11-25 04:36:58
2781,550,category,家居生活,家居生活品类市场分析,2025-11-25 04:58:12
2782,961,keyword,sunscreen,跟踪sunscreen搜索趋势,2025-11-25 09:18:31
2783,878,keyword,smartphone,smartphone关键词市场热度,2025-11-25 15:12:04
2784,665,keyword,sunscreen,分析sunscreen竞争情况,2025-11-25 22:04:03
2785,158,country,印尼,印尼市场监控,2025-11-25 23:16:22
2786,605,product,775,观察775市场竞争,2025-11-26 01:02:31
2787,155,country,老挝,监测老挝政策变化,2025-11-26 01:56:19
2788,623,brand,Gucci,分析Gucci品牌策略,2025-11-26 03:44:17
2789,178,shop,102,监测102店铺动态,2025-11-26 04:01:21
2790,365,competitor,Uniqlo平台,竞争对手Uniqlo平台监控,2025-11-26 10:12:23
2791,432,category,美妆护肤,监测美妆护肤竞争格局,2025-11-26 15:54:03
2792,585,shop,268,268官方店表现,2025-11-27 00:57:36
2793,674,product,419,监测419价格趋势,2025-11-27 09:02:47
2794,996,keyword,baby products,监测baby products话题热度,2025-11-27 13:40:12
2795,743,category,家居生活,家居生活品类市场分析,2025-11-27 19:51:17
2796,842,competitor,Adidas品牌,跟踪Adidas品牌竞争动态,2025-11-27 23:10:00
2797,431,country,文莱,文莱市场监控,2025-11-28 07:20:33
2798,641,shop,310,跟踪310店铺评级,2025-11-28 10:58:44
2799,431,category,时尚服饰,监测时尚服饰竞争格局,2025-11-28 13:07:23
2800,91,brand,Chanel,分析Chanel品牌策略,2025-12-01 10:09:16
2801,172,keyword,kitchenware,kitchenware关键词市场热度,2025-12-01 14:24:45
2802,767,competitor,Toyota店铺,分析Toyota店铺市场策略,2025-12-01 21:07:01
2803,455,shop,489,监测489店铺动态,2025-12-01 21:27:14
2804,218,shop,494,分析494运营策略,2025-12-02 11:04:02
2805,254,competitor,Honda平台,分析Honda平台市场策略,2025-12-02 12:51:18
2806,553,competitor,Gucci平台,竞争对手Gucci平台监控,2025-12-02 15:40:04
2807,153,competitor,L'Oreal平台,竞争对手L'Oreal平台监控,2025-12-02 21:56:46
2808,656,country,菲律宾,跟踪菲律宾电商动态,2025-12-03 07:42:38
2809,534,brand,Chanel,Chanel品牌市场监控,2025-12-03 11:18:22
2810,588,country,文莱,跟踪文莱电商动态,2025-12-03 18:26:35
2811,3,country,泰国,跟踪泰国电商动态,2025-12-03 21:10:18
2812,234,product,990,分析990促销活动,2025-12-04 08:21:24
2813,491,shop,273,监测273店铺动态,2025-12-04 09:38:18
2814,134,competitor,Gucci品牌,跟踪Gucci品牌竞争动态,2025-12-04 13:49:25
2815,875,keyword,sustainable,跟踪sustainable搜索趋势,2025-12-04 22:02:50
2816,193,category,汽车配件,跟踪汽车配件品类趋势,2025-12-05 01:49:42
2817,704,keyword,watch,分析watch竞争情况,2025-12-05 04:10:08
2818,428,category,美妆护肤,美妆护肤品类市场分析,2025-12-05 15:25:10
2819,102,brand,Sony,分析Sony品牌策略,2025-12-05 18:33:47
2820,610,keyword,makeup,监测makeup话题热度,2025-12-05 20:05:01
2821,128,competitor,LG平台,分析LG平台市场策略,2025-12-06 04:02:43
2822,359,shop,94,监测94店铺动态,2025-12-06 08:09:07
2823,489,competitor,Shiseido品牌,跟踪Shiseido品牌竞争动态,2025-12-06 09:25:04
2824,221,keyword,electronics,跟踪electronics搜索趋势,2025-12-06 14:20:47
2825,128,keyword,furniture,跟踪furniture搜索趋势,2025-12-06 14:36:30
2826,815,competitor,Shiseido品牌,监测Shiseido品牌产品线,2025-12-06 23:37:45
2827,38,product,978,分析978促销活动,2025-12-07 08:03:30
2828,847,competitor,Prada品牌,分析Prada品牌市场策略,2025-12-07 08:05:11
2829,616,country,老挝,老挝市场监控,2025-12-07 15:00:21
2830,16,brand,Chanel,分析Chanel品牌策略,2025-12-07 15:38:41
2831,739,category,食品饮料,监测食品饮料竞争格局,2025-12-07 22:23:40
2832,698,country,文莱,跟踪文莱电商动态,2025-12-08 05:28:22
2833,727,country,菲律宾,跟踪菲律宾电商动态,2025-12-08 05:46:54
2834,740,product,75,分析75促销活动,2025-12-08 06:10:33
2835,467,product,878,观察878市场竞争,2025-12-08 10:26:57
2836,761,brand,Sony,分析Sony品牌策略,2025-12-08 16:53:43
2837,713,competitor,LV平台,跟踪LV平台竞争动态,2025-12-09 02:21:36
2838,244,country,印尼,跟踪印尼电商动态,2025-12-09 05:11:37
2839,80,country,马来西亚,监测马来西亚政策变化,2025-12-09 10:45:54
2840,603,competitor,Toyota品牌,竞争对手Toyota品牌监控,2025-12-09 16:44:27
2841,266,product,682,分析682促销活动,2025-12-09 19:43:58
2842,201,shop,332,分析332运营策略,2025-12-09 20:54:14
2843,467,category,母婴用品,分析母婴用品市场规模,2025-12-10 00:38:39
2844,252,category,电子产品,电子产品品类市场分析,2025-12-10 04:24:32
2845,227,category,汽车配件,汽车配件品类市场分析,2025-12-10 08:13:12
2846,911,keyword,smart home,smart home关键词市场热度,2025-12-10 09:03:01
2847,639,category,美妆护肤,跟踪美妆护肤品类趋势,2025-12-10 13:05:59
2848,946,brand,Toyota,观察Toyota品牌影响力,2025-12-10 16:05:32
2849,644,product,21,观察21市场竞争,2025-12-10 16:23:04
2850,823,competitor,LV品牌,竞争对手LV品牌监控,2025-12-10 19:47:54
2851,683,shop,271,跟踪271店铺评级,2025-12-11 04:38:51
2852,685,keyword,sunscreen,sunscreen关键词市场热度,2025-12-11 16:07:01
2853,373,brand,L'Oreal,分析L'Oreal品牌策略,2025-12-11 19:19:29
2854,978,brand,Chanel,观察Chanel品牌影响力,2025-12-12 02:00:26
2855,647,brand,Samsung,分析Samsung品牌策略,2025-12-12 10:19:42
2856,131,category,时尚服饰,跟踪时尚服饰品类趋势,2025-12-12 15:44:33
2857,784,competitor,Chanel品牌,监测Chanel品牌产品线,2025-12-12 18:24:58
2858,733,keyword,home appliance,跟踪home appliance搜索趋势,2025-12-12 20:36:03
2859,365,shop,484,484官方店表现,2025-12-13 01:29:20
2860,640,brand,Apple,分析Apple品牌策略,2025-12-13 02:56:06
2861,713,shop,191,191官方店表现,2025-12-13 07:47:12
2862,753,country,新加坡,监测新加坡政策变化,2025-12-13 11:27:22
2863,769,category,食品饮料,监测食品饮料竞争格局,2025-12-13 11:36:29
2864,604,competitor,Maybelline店铺,跟踪Maybelline店铺竞争动态,2025-12-13 13:59:03
2865,975,country,缅甸,分析缅甸消费趋势,2025-12-13 18:52:46
2866,925,product,586,跟踪586销售情况,2025-12-13 19:46:58
2867,306,shop,107,跟踪107店铺评级,2025-12-13 20:03:03
2868,335,product,485,监测485价格趋势,2025-12-14 01:18:58
2869,959,country,新加坡,监测新加坡政策变化,2025-12-14 10:01:53
2870,649,product,461,观察461市场竞争,2025-12-14 10:25:31
2871,747,shop,342,跟踪342店铺评级,2025-12-14 22:32:53
2872,656,brand,L'Oreal,分析L'Oreal品牌策略,2025-12-15 00:41:53
2873,281,category,运动户外,跟踪运动户外品类趋势,2025-12-15 01:35:34
2874,23,category,图书文具,图书文具品类市场分析,2025-12-15 02:11:00
2875,901,keyword,skincare,跟踪skincare搜索趋势,2025-12-15 18:21:46
2876,670,product,654,观察654市场竞争,2025-12-15 19:13:48
2877,482,brand,LV,跟踪LV品牌动态,2025-12-15 22:45:30
2878,620,product,560,跟踪560销售情况,2025-12-16 07:24:09
2879,130,product,636,跟踪636销售情况,2025-12-16 10:18:46
2880,419,product,358,跟踪358销售情况,2025-12-16 15:24:23
2881,86,competitor,Wardah平台,分析Wardah平台市场策略,2025-12-16 19:00:31
2882,800,category,图书文具,监测图书文具竞争格局,2025-12-17 00:30:34
2883,142,product,860,跟踪860销售情况,2025-12-17 01:07:01
2884,196,category,玩具游戏,跟踪玩具游戏品类趋势,2025-12-17 02:25:35
2885,905,competitor,Honda公司,监测Honda公司产品线,2025-12-17 05:44:15
2886,371,product,417,监测417价格趋势,2025-12-17 07:10:38
2887,668,brand,Maybelline,观察Maybelline品牌影响力,2025-12-17 10:46:36
2888,836,keyword,skincare,skincare关键词市场热度,2025-12-17 13:05:54
2889,137,country,柬埔寨,柬埔寨市场监控,2025-12-17 14:13:54
2890,722,competitor,Estee Lauder店铺,监测Estee Lauder店铺产品线,2025-12-17 18:48:30
2891,611,brand,Adidas,Adidas品牌市场监控,2025-12-17 21:07:16
2892,258,brand,Nike,观察Nike品牌影响力,2025-12-18 02:37:48
2893,734,shop,353,353官方店表现,2025-12-18 05:42:49
2894,488,category,电子产品,分析电子产品市场规模,2025-12-18 06:20:59
2895,152,category,食品饮料,跟踪食品饮料品类趋势,2025-12-18 08:38:05
2896,815,product,683,监测683价格趋势,2025-12-18 11:05:50
2897,574,brand,Maybelline,跟踪Maybelline品牌动态,2025-12-18 13:40:34
2898,719,brand,Chanel,观察Chanel品牌影响力,2025-12-18 14:01:54
2899,809,product,30,观察30市场竞争,2025-12-18 15:21:19
2900,734,brand,Samsung,跟踪Samsung品牌动态,2025-12-18 17:30:40
2901,940,product,922,监测922价格趋势,2025-12-19 03:21:24
2902,263,shop,13,分析13运营策略,2025-12-19 04:05:29
2903,292,brand,Toyota,跟踪Toyota品牌动态,2025-12-19 08:00:27
2904,146,product,866,跟踪866销售情况,2025-12-19 16:06:22
2905,960,country,老挝,老挝市场监控,2025-12-19 22:29:08
2906,700,shop,319,监测319店铺动态,2025-12-20 01:55:22
2907,302,keyword,skincare,监测skincare话题热度,2025-12-20 17:49:30
2908,949,shop,473,监测473店铺动态,2025-12-20 18:07:43
