report_id,report_slug,report_title,report_data,parameters,generated_at,valid_until
318,th-beauty-cosmetics-market-analysis-daily-669,泰国美妆护肤市场洞察报告,"{
  ""summary"": ""根据最新数据分析，ThailandBeauty & Cosmetics市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_size"": 360783904,
  ""growth_rate"": 10.9,
  ""top_brands"": [
    ""L'Oreal"",
    ""Wardah"",
    ""Make Over""
  ],
  ""market_trends"": [
    ""跨境电商"",
    ""可持续发展"",
    ""个性化定制""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 913312
}","{""country_id"": 2, ""category_id"": 1, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-07-04 11:17:05,2025-07-18 11:17:05
186,la-books-stationery-price-analysis-quarterly-169,季报图书文具价格竞争分析,"{
  ""summary"": ""根据最新数据分析，LaosBooks & Stationery市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""price_range"": {
    ""low"": 108,
    ""median"": 554,
    ""high"": 2399
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 43.7,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""价格战""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 664882
}","{""country_id"": 8, ""category_id"": 10, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-07-07 15:02:53,2025-08-06 15:02:53
356,bn-all-platform-performance-monthly-465,文莱电商平台表现报告月报,"{
  ""summary"": ""根据最新数据分析，BruneiGeneral市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""key_metrics"": {
    ""客单价"": 1548,
    ""GMV"": 46.5,
    ""订单量"": 41.2,
    ""用户数"": 17.6
  },
  ""growth_comparison"": 18.5,
  ""user_engagement"": {
    ""daily_active_users"": 831404,
    ""session_duration"": 16,
    ""retention_rate"": 25.5
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 375385
}","{""country_id"": 10, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-07-08 04:58:54,2025-07-15 04:58:54
16,asean-all-market-analysis-yearly-315,{country}{category}市场年报分析报告,"{
  ""summary"": ""根据最新数据分析，ASEANGeneral市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_size"": 20984448,
  ""growth_rate"": 21.4,
  ""top_brands"": [
    ""品牌B"",
    ""品牌A"",
    ""品牌C""
  ],
  ""market_trends"": [
    ""个性化定制"",
    ""便捷支付"",
    ""线上购物增长""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 52859
}","{""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-07-15 02:44:24,2025-07-23 02:44:24
143,kh-automotive-platform-performance-yearly-519,柬埔寨平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，CambodiaAutomotive市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""转化率"": 33.2,
    ""GMV"": 25.8,
    ""订单量"": 49.8,
    ""客单价"": 3654
  },
  ""growth_comparison"": 39.3,
  ""user_engagement"": {
    ""daily_active_users"": 233247,
    ""session_duration"": 20,
    ""retention_rate"": 26.9
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 426027
}","{""country_id"": 7, ""category_id"": 7, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-07-16 15:49:39,2025-08-17 15:49:39
149,id-beauty-cosmetics-competitive-analysis-daily-911,印尼美妆护肤主要玩家分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaBeauty & Cosmetics市场在daily期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_share"": {
    ""Tiki"": 26.0,
    ""Local Platforms"": 11.4,
    ""Tokopedia"": 29.3,
    ""Amazon"": 22.6,
    ""Lazada"": 32.0
  },
  ""competitive_advantage"": [
    ""价格优势"",
    ""品牌合作"",
    ""用户基数""
  ],
  ""key_players"": [
    ""公司C"",
    ""公司B"",
    ""公司A"",
    ""公司E""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 242900
}","{""country_id"": 1, ""category_id"": 1, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-07-27 11:58:38,2025-08-12 11:58:38
71,la-health-wellness-price-analysis-yearly-391,老挝健康保健价格趋势分析,"{
  ""summary"": ""根据最新数据分析，LaosHealth & Wellness市场在yearly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 232,
    ""median"": 1847,
    ""high"": 2739
  },
  ""price_trend"": ""波动"",
  ""discount_frequency"": 30.4,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 968456
}","{""country_id"": 8, ""category_id"": 8, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-08-03 15:19:44,2025-08-19 15:19:44
338,mm-home-living-market-analysis-monthly-909,月报缅甸家居生活市场表现分析,"{
  ""summary"": ""根据最新数据分析，MyanmarHome & Living市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""market_size"": 753255984,
  ""growth_rate"": 5.1,
  ""top_brands"": [
    ""Lock&Lock"",
    ""Muji"",
    ""Local Furniture Brands""
  ],
  ""market_trends"": [
    ""直播带货"",
    ""本地化品牌"",
    ""个性化定制""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民"",
    ""跨境消费者""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 603139
}","{""country_id"": 9, ""category_id"": 4, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-08-04 14:19:22,2025-08-17 14:19:22
115,sg-books-stationery-price-analysis-weekly-257,周报图书文具价格竞争分析,"{
  ""summary"": ""根据最新数据分析，SingaporeBooks & Stationery市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 150,
    ""median"": 1584,
    ""high"": 7735
  },
  ""price_trend"": ""稳定"",
  ""discount_frequency"": 30.4,
  ""competitive_pricing"": [
    ""价格战"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 311092
}","{""country_id"": 5, ""category_id"": 10, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-08-05 05:43:30,2025-08-11 05:43:30
359,mm-sports-outdoors-logistics-report-quarterly-992,季报缅甸物流表现分析,"{
  ""summary"": ""根据最新数据分析，MyanmarSports & Outdoors市场在quarterly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_delivery_time"": 1,
  ""delivery_success_rate"": 91.0,
  ""logistics_cost"": 14.2,
  ""top_providers"": [
    ""Kerry"",
    ""DHL"",
    ""J&T""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""时效性"",
    ""跨境清关""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 503356
}","{""country_id"": 9, ""category_id"": 6, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-08-07 11:14:34,2025-08-20 11:14:34
200,id-home-living-platform-performance-monthly-151,印尼电商平台表现报告月报,"{
  ""summary"": ""根据最新数据分析，IndonesiaHome & Living市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""key_metrics"": {
    ""客单价"": 2342,
    ""GMV"": 15.1,
    ""转化率"": 17.6
  },
  ""growth_comparison"": 4.9,
  ""user_engagement"": {
    ""daily_active_users"": 362822,
    ""session_duration"": 30,
    ""retention_rate"": 57.2
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 937580
}","{""country_id"": 1, ""category_id"": 4, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-08-07 16:16:08,2025-08-14 16:16:08
452,vn-beauty-cosmetics-consumer-insights-yearly-989,越南消费者偏好研究报告,"{
  ""summary"": ""根据最新数据分析，VietnamBeauty & Cosmetics市场在yearly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""average_order_value"": 460,
  ""purchase_frequency"": 6.2,
  ""top_preferences"": [
    ""品牌忠诚"",
    ""价格敏感"",
    ""便捷性""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 42,
      ""female"": 50
    },
    ""urban_rural"": ""城市为主""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 38182
}","{""country_id"": 3, ""category_id"": 1, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-08-09 03:37:52,2025-08-18 03:37:52
298,mm-toys-games-logistics-report-quarterly-752,季报缅甸物流表现分析,"{
  ""summary"": ""根据最新数据分析，MyanmarToys & Games市场在quarterly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 2,
  ""delivery_success_rate"": 88.4,
  ""logistics_cost"": 17.1,
  ""top_providers"": [
    ""Local Courier"",
    ""DHL"",
    ""FedEx""
  ],
  ""challenges"": [
    ""时效性"",
    ""成本控制"",
    ""跨境清关""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 510827
}","{""country_id"": 9, ""category_id"": 9, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-08-13 03:22:13,2025-08-19 03:22:13
392,mm-fashion-price-analysis-monthly-487,月报时尚服饰价格竞争分析,"{
  ""summary"": ""根据最新数据分析，MyanmarFashion市场在monthly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""price_range"": {
    ""low"": 261,
    ""median"": 1698,
    ""high"": 9352
  },
  ""price_trend"": ""下降"",
  ""discount_frequency"": 11.1,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""会员优惠""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 773148
}","{""country_id"": 9, ""category_id"": 2, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-08-15 04:25:40,2025-08-18 04:25:40
488,vn-beauty-cosmetics-logistics-report-quarterly-227,季报越南物流表现分析,"{
  ""summary"": ""根据最新数据分析，VietnamBeauty & Cosmetics市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_delivery_time"": 4,
  ""delivery_success_rate"": 94.4,
  ""logistics_cost"": 16.8,
  ""top_providers"": [
    ""Kerry"",
    ""Local Courier"",
    ""DHL""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""跨境清关"",
    ""时效性""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 55123
}","{""country_id"": 3, ""category_id"": 1, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-08-16 03:14:24,2025-08-23 03:14:24
367,kh-home-living-consumer-insights-weekly-250,柬埔寨消费者偏好研究报告,"{
  ""summary"": ""根据最新数据分析，CambodiaHome & Living市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""average_order_value"": 446,
  ""purchase_frequency"": 9.6,
  ""top_preferences"": [
    ""品牌忠诚"",
    ""便捷性"",
    ""品质优先""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 63,
      ""female"": 31
    },
    ""urban_rural"": ""乡村增长""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 80835
}","{""country_id"": 7, ""category_id"": 4, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-08-17 02:10:38,2025-08-24 02:10:38
300,id-toys-games-price-analysis-monthly-189,月报玩具游戏价格竞争分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaToys & Games市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 254,
    ""median"": 1209,
    ""high"": 6407
  },
  ""price_trend"": ""稳定"",
  ""discount_frequency"": 23.1,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 484897
}","{""country_id"": 1, ""category_id"": 9, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-08-17 15:46:08,2025-09-17 15:46:08
111,my-health-wellness-market-analysis-weekly-108,马来西亚健康保健市场洞察报告,"{
  ""summary"": ""根据最新数据分析，MalaysiaHealth & Wellness市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_size"": 490650642,
  ""growth_rate"": 13.9,
  ""top_brands"": [
    ""品牌A"",
    ""品牌B"",
    ""品牌C""
  ],
  ""market_trends"": [
    ""个性化定制"",
    ""直播带货"",
    ""跨境电商""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 569165
}","{""country_id"": 4, ""category_id"": 8, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-08-21 09:17:57,2025-09-06 09:17:57
467,id-food-beverages-consumer-insights-daily-303,食品饮料消费者洞察报告日报,"{
  ""summary"": ""根据最新数据分析，IndonesiaFood & Beverages市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_order_value"": 575,
  ""purchase_frequency"": 6.9,
  ""top_preferences"": [
    ""便捷性"",
    ""价格敏感"",
    ""品质优先""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 46,
      ""female"": 70
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 804908
}","{""country_id"": 1, ""category_id"": 5, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-09-01 11:07:17,2025-09-30 11:07:17
23,ph-beauty-cosmetics-competitive-analysis-weekly-292,菲律宾美妆护肤主要玩家分析,"{
  ""summary"": ""根据最新数据分析，PhilippinesBeauty & Cosmetics市场在weekly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_share"": {
    ""Local Platforms"": 19.5,
    ""Tokopedia"": 20.6,
    ""Lazada"": 7.0,
    ""Amazon"": 20.9
  },
  ""competitive_advantage"": [
    ""物流网络"",
    ""价格优势"",
    ""品牌合作""
  ],
  ""key_players"": [
    ""公司B"",
    ""公司C"",
    ""公司E"",
    ""公司D""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 619012
}","{""country_id"": 6, ""category_id"": 1, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-09-05 11:23:07,2025-10-07 11:23:07
427,bn-all-platform-performance-monthly-616,文莱电商平台表现报告月报,"{
  ""summary"": ""根据最新数据分析，BruneiGeneral市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""订单量"": 36.0,
    ""GMV"": 10.5,
    ""转化率"": 12.2,
    ""客单价"": 925
  },
  ""growth_comparison"": 20.2,
  ""user_engagement"": {
    ""daily_active_users"": 894236,
    ""session_duration"": 30,
    ""retention_rate"": 32.4
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 809140
}","{""country_id"": 10, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-09-07 10:06:02,2025-09-22 10:06:02
80,ph-health-wellness-logistics-report-daily-112,菲律宾物流成本分析报告,"{
  ""summary"": ""根据最新数据分析，PhilippinesHealth & Wellness市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 2,
  ""delivery_success_rate"": 90.9,
  ""logistics_cost"": 16.3,
  ""top_providers"": [
    ""Local Courier"",
    ""J&T"",
    ""DHL""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""成本控制"",
    ""跨境清关""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 644361
}","{""country_id"": 6, ""category_id"": 8, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-09-08 03:25:12,2025-09-11 03:25:12
